TIME,Weight,Load,Velocity,Slope,Eta,Gravity
5820,70,4.82170691649137,3.0063516309948928,-13.070644246004193,1.0,3.4
5880,70,4.82170691649137,3.0063516309948928,-12.098175198244448,1.0,3.4
5940,70,4.82170691649137,3.0063516309948928,-10.329515463367343,1.0,3.4
6000,70,4.82170691649137,3.0063516309948928,-9.155887575484066,1.0,3.4
6060,70,4.82170691649137,3.0063516309948928,-9.33014801909183,1.0,3.4
6120,70,4.82170691649137,3.0063516309948928,-8.899288470476831,1.0,3.4
6180,70,4.82170691649137,3.0063516309948928,-8.04317593451329,1.0,3.4
6240,70,4.82170691649137,3.0063516309948928,-8.753561245491923,1.0,3.4
6300,70,4.82170691649137,3.0063516309948928,-9.731818259824902,1.0,3.4
6360,70,4.82170691649137,3.0063516309948928,-10.526103193101271,1.0,3.4
6420,70,4.82170691649137,3.0063516309948928,-11.349290171700815,1.0,3.4
6480,70,4.82170691649137,3.0063516309948928,-11.1685416599713,1.0,3.4
6540,70,4.82170691649137,3.0063516309948928,-10.774110310373743,1.0,3.4
6600,70,4.82170691649137,3.0063516309948928,-11.359311432681048,1.0,3.4
6660,70,4.82170691649137,3.0063516309948928,-11.470549958257156,1.0,3.4
6720,70,4.82170691649137,3.0063516309948928,-11.841732742824476,1.0,3.4
6780,70,4.82170691649137,3.0063516309948928,-11.50811333858095,1.0,3.4
6840,70,4.82170691649137,3.0063516309948928,-10.913961642522302,1.0,3.4
6900,70,4.82170691649137,3.0063516309948928,-10.648625174475214,1.0,3.4
6960,70,4.82170691649137,3.0063516309948928,-9.448577217246548,1.0,3.4
7020,70,4.82170691649137,3.0063516309948928,-9.245998707376248,1.0,3.4
7080,70,4.82170691649137,3.0063516309948928,-9.287340326639782,1.0,3.4
7140,70,4.82170691649137,3.0063516309948928,-8.982879454934247,1.0,3.4
