TIME,Weight,Load,Velocity,Slope,Eta,Gravity
1680,70,0.6579169821900177,4.994585440479043,-20.000000000000025,1.0,3.4
1740,70,0.6579169821900177,4.994585440479043,-19.924636722952286,1.0,3.4
1800,70,0.6579169821900177,4.994585440479043,-19.915105295945402,1.0,3.4
1860,70,0.6579169821900177,4.994585440479043,-19.99046857299313,1.0,3.4
1920,70,0.6579169821900177,4.994585440479043,-19.52839769306351,1.0,3.4
1980,70,0.6579169821900177,4.994585440479043,-19.528397693063496,1.0,3.4
2040,70,0.6579169821900177,4.994585440479043,-19.918077514789275,1.0,3.4
2100,70,0.6579169821900177,4.994585440479043,-19.372127684609822,1.0,3.4
2160,70,0.6579169821900177,4.994585440479043,-18.563025503387443,1.0,3.4
2220,70,0.6579169821900177,4.994585440479043,-18.0203343583321,1.0,3.4
2280,70,0.6579169821900177,4.994585440479043,-18.110990877164873,1.0,3.4
2340,70,0.6579169821900177,4.994585440479043,-18.846159173606644,1.0,3.4
2400,70,0.6579169821900177,4.994585440479043,-19.002424047582142,1.0,3.4
2460,70,0.6579169821900177,4.994585440479043,-19.35589672637518,1.0,3.4
2520,70,0.6579169821900177,4.994585440479043,-20.000000000000014,1.0,3.4
2580,70,0.6579169821900177,4.994585440479043,-20.0,1.0,3.4
2640,70,0.6579169821900177,4.994585440479043,-19.183843323941048,1.0,3.4
2700,70,0.6579169821900177,4.994585440479043,-18.46564184185823,1.0,3.4
2760,70,0.6579169821900177,4.994585440479043,-18.765345900776687,1.0,3.4
2820,70,0.6579169821900177,4.994585440479043,-19.12456386858103,1.0,3.4
2880,70,0.6579169821900177,4.994585440479043,-19.64101648572149,1.0,3.4
2940,70,0.6579169821900177,4.994585440479043,-20.0,1.0,3.4
3000,70,0.6579169821900177,4.994585440479043,-19.598474946035296,1.0,3.4
3060,70,0.6579169821900177,4.994585440479043,-18.449572166952994,1.0,3.4
3120,70,0.6579169821900177,4.994585440479043,-16.894223495900697,1.0,3.4
3180,70,0.6579169821900177,4.994585440479043,-15.158767161959593,1.0,3.4
3240,70,0.6579169821900177,4.994585440479043,-14.543663066032494,1.0,3.4
3300,70,0.6579169821900177,4.994585440479043,-14.015985722372381,1.0,3.4
3360,70,0.6579169821900177,4.994585440479043,-13.395561209078092,1.0,3.4
3420,70,0.6579169821900177,4.994585440479043,-14.107287242203174,1.0,3.4
3480,70,0.6579169821900177,4.994585440479043,-14.45075867314699,1.0,3.4
3540,70,0.6579169821900177,4.994585440479043,-14.197486320174523,1.0,3.4
3600,70,0.6579169821900177,4.994585440479043,-14.964363003140132,1.0,3.4
3660,70,0.6579169821900177,4.994585440479043,-15.828696794546794,1.0,3.4
3720,70,0.6579169821900177,4.994585440479043,-15.458610723089977,1.0,3.4
3780,70,0.6579169821900177,4.994585440479043,-15.800378656627394,1.0,3.4
3840,70,0.6579169821900177,4.994585440479043,-16.583827219091063,1.0,3.4
3900,70,0.6579169821900177,4.994585440479043,-15.848025562249017,1.0,3.4
3960,70,0.6579169821900177,4.994585440479043,-15.157440998894794,1.0,3.4
4020,70,0.6579169821900177,4.994585440479043,-15.066658395938179,1.0,3.4
4080,70,0.6579169821900177,4.994585440479043,-14.968216231989508,1.0,3.4
4140,70,0.6579169821900177,4.994585440479043,-15.302162042931354,1.0,3.4
4200,70,0.6579169821900177,4.994585440479043,-16.15414323658313,1.0,3.4
4260,70,0.6579169821900177,4.994585440479043,-17.27304424947817,1.0,3.4
4320,70,0.6579169821900177,4.994585440479043,-16.80656972205918,1.0,3.4
4380,70,0.6579169821900177,4.994585440479043,-15.418487803387809,1.0,3.4
4440,70,0.6579169821900177,4.994585440479043,-14.37249489116434,1.0,3.4
4500,70,0.6579169821900177,4.994585440479043,-13.790722422971715,1.0,3.4
4560,70,0.6579169821900177,4.994585440479043,-13.895388903181649,1.0,3.4
4620,70,0.6579169821900177,4.994585440479043,-13.424292981019363,1.0,3.4
4680,70,0.6579169821900177,4.994585440479043,-13.747167800182426,1.0,3.4
4740,70,0.6579169821900177,4.994585440479043,-14.419175998757016,1.0,3.4
4800,70,0.6579169821900177,4.994585440479043,-13.597346496117886,1.0,3.4
4860,70,0.6579169821900177,4.994585440479043,-12.601767185766468,1.0,3.4
4920,70,0.6579169821900177,4.994585440479043,-11.652679364182438,1.0,3.4
4980,70,0.6579169821900177,4.994585440479043,-11.727969803509751,1.0,3.4
5040,70,0.6579169821900177,4.994585440479043,-12.49734424624006,1.0,3.4
5100,70,0.6579169821900177,4.994585440479043,-12.800025603254689,1.0,3.4
5160,70,0.6579169821900177,4.994585440479043,-13.628875087902518,1.0,3.4
5220,70,0.6579169821900177,4.994585440479043,-13.39319742492531,1.0,3.4
5280,70,0.6579169821900177,4.994585440479043,-12.09677318223039,1.0,3.4
5340,70,0.6579169821900177,4.994585440479043,-11.133655284890711,1.0,3.4
5400,70,0.6579169821900177,4.994585440479043,-9.602579710995979,1.0,3.4
5460,70,0.6579169821900177,4.994585440479043,-7.978572901334075,1.0,3.4
5520,70,0.6579169821900177,4.994585440479043,-7.584568011495198,1.0,3.4
5580,70,0.6579169821900177,4.994585440479043,-7.248614732345023,1.0,3.4
5640,70,0.6579169821900177,4.994585440479043,-7.208757807737445,1.0,3.4
5700,70,0.6579169821900177,4.994585440479043,-7.467514205171412,1.0,3.4
5760,70,0.6579169821900177,4.994585440479043,-7.24774653562582,1.0,3.4
5820,70,0.6579169821900177,4.994585440479043,-6.9141933629986045,1.0,3.4
5880,70,0.6579169821900177,4.994585440479043,-7.205645565402035,1.0,3.4
5940,70,0.6579169821900177,4.994585440479043,-8.459839996698724,1.0,3.4
6000,70,0.6579169821900177,4.994585440479043,-8.761751578281675,1.0,3.4
6060,70,0.6579169821900177,4.994585440479043,-8.87785331675927,1.0,3.4
6120,70,0.6579169821900177,4.994585440479043,-9.51369687786059,1.0,3.4
6180,70,0.6579169821900177,4.994585440479043,-9.836241992078818,1.0,3.4
6240,70,0.6579169821900177,4.994585440479043,-10.07415553820725,1.0,3.4
6300,70,0.6579169821900177,4.994585440479043,-9.96168003432275,1.0,3.4
6360,70,0.6579169821900177,4.994585440479043,-9.361384497110041,1.0,3.4
6420,70,0.6579169821900177,4.994585440479043,-8.633534536354407,1.0,3.4
6480,70,0.6579169821900177,4.994585440479043,-7.292734872709191,1.0,3.4
6540,70,0.6579169821900177,4.994585440479043,-6.670098132238809,1.0,3.4
6600,70,0.6579169821900177,4.994585440479043,-6.126405679725375,1.0,3.4
6660,70,0.6579169821900177,4.994585440479043,-5.553940517928558,1.0,3.4
6720,70,0.6579169821900177,4.994585440479043,-5.9837241625566335,1.0,3.4
6780,70,0.6579169821900177,4.994585440479043,-5.218607620136259,1.0,3.4
6840,70,0.6579169821900177,4.994585440479043,-4.249326274109068,1.0,3.4
6900,70,0.6579169821900177,4.994585440479043,-3.8571188713390194,1.0,3.4
6960,70,0.6579169821900177,4.994585440479043,-3.83305536701993,1.0,3.4
7020,70,0.6579169821900177,4.994585440479043,-3.6641541973826577,1.0,3.4
7080,70,0.6579169821900177,4.994585440479043,-3.3103011722625872,1.0,3.4
7140,70,0.6579169821900177,4.994585440479043,-3.4408658126741245,1.0,3.4
