TIME,Weight,Load,Velocity,Slope,Eta,Gravity
4980,70,29.16017354985043,1.8706482095615928,12.361278896064256,1.0,3.4
5040,70,29.16017354985043,1.8706482095615928,12.499312731518884,1.0,3.4
5100,70,29.16017354985043,1.8706482095615928,11.332187167967328,1.0,3.4
5160,70,29.16017354985043,1.8706482095615928,11.483372844436394,1.0,3.4
5220,70,29.16017354985043,1.8706482095615928,12.115777924755733,1.0,3.4
5280,70,29.16017354985043,1.8706482095615928,12.030078779426459,1.0,3.4
5340,70,29.16017354985043,1.8706482095615928,11.400299934972264,1.0,3.4
5400,70,29.16017354985043,1.8706482095615928,11.356338917658768,1.0,3.4
5460,70,29.16017354985043,1.8706482095615928,12.806323815451066,1.0,3.4
5520,70,29.16017354985043,1.8706482095615928,14.017479710069722,1.0,3.4
5580,70,29.16017354985043,1.8706482095615928,13.8701551419654,1.0,3.4
5640,70,29.16017354985043,1.8706482095615928,13.764077105663276,1.0,3.4
5700,70,29.16017354985043,1.8706482095615928,14.304946473616415,1.0,3.4
5760,70,29.16017354985043,1.8706482095615928,14.73619657375377,1.0,3.4
5820,70,29.16017354985043,1.8706482095615928,15.804155872922173,1.0,3.4
5880,70,29.16017354985043,1.8706482095615928,15.531605801140113,1.0,3.4
5940,70,29.16017354985043,1.8706482095615928,15.318502245874239,1.0,3.4
6000,70,29.16017354985043,1.8706482095615928,15.266450581013093,1.0,3.4
6060,70,29.16017354985043,1.8706482095615928,14.818168744516662,1.0,3.4
6120,70,29.16017354985043,1.8706482095615928,15.168921792534524,1.0,3.4
6180,70,29.16017354985043,1.8706482095615928,14.85852646232615,1.0,3.4
6240,70,29.16017354985043,1.8706482095615928,15.196140362747386,1.0,3.4
6300,70,29.16017354985043,1.8706482095615928,15.04472812597525,1.0,3.4
6360,70,29.16017354985043,1.8706482095615928,14.693167722251303,1.0,3.4
6420,70,29.16017354985043,1.8706482095615928,15.264993449150802,1.0,3.4
6480,70,29.16017354985043,1.8706482095615928,14.693346093860633,1.0,3.4
6540,70,29.16017354985043,1.8706482095615928,13.725746366286028,1.0,3.4
6600,70,29.16017354985043,1.8706482095615928,13.997330713741588,1.0,3.4
6660,70,29.16017354985043,1.8706482095615928,13.876298583405699,1.0,3.4
6720,70,29.16017354985043,1.8706482095615928,13.64018176367867,1.0,3.4
6780,70,29.16017354985043,1.8706482095615928,14.25860397450706,1.0,3.4
6840,70,29.16017354985043,1.8706482095615928,13.552855959997348,1.0,3.4
6900,70,29.16017354985043,1.8706482095615928,12.167121535190859,1.0,3.4
6960,70,29.16017354985043,1.8706482095615928,12.125647138640755,1.0,3.4
7020,70,29.16017354985043,1.8706482095615928,13.105711910243567,1.0,3.4
7080,70,29.16017354985043,1.8706482095615928,13.564023589592932,1.0,3.4
7140,70,29.16017354985043,1.8706482095615928,13.499463325968446,1.0,3.4
