TIME,Weight,Load,Velocity,Slope,Eta,Gravity
3900,70,18.601822986387866,2.3184388787653782,-7.4018862740465,1.0,3.4
3960,70,18.601822986387866,2.3184388787653782,-7.349003457415892,1.0,3.4
4020,70,18.601822986387866,2.3184388787653782,-7.564555147200313,1.0,3.4
4080,70,18.601822986387866,2.3184388787653782,-6.326683129394601,1.0,3.4
4140,70,18.601822986387866,2.3184388787653782,-5.061391965227609,1.0,3.4
4200,70,18.601822986387866,2.3184388787653782,-4.874270693614738,1.0,3.4
4260,70,18.601822986387866,2.3184388787653782,-4.90341224132421,1.0,3.4
4320,70,18.601822986387866,2.3184388787653782,-3.488158074522045,1.0,3.4
4380,70,18.601822986387866,2.3184388787653782,-1.6612280777892627,1.0,3.4
4440,70,18.601822986387866,2.3184388787653782,-0.0508929536974832,1.0,3.4
4500,70,18.601822986387866,2.3184388787653782,-0.2340284941269748,1.0,3.4
4560,70,18.601822986387866,2.3184388787653782,-0.9490549193635203,1.0,3.4
4620,70,18.601822986387866,2.3184388787653782,-0.5523516938857971,1.0,3.4
4680,70,18.601822986387866,2.3184388787653782,0.16034891891876496,1.0,3.4
4740,70,18.601822986387866,2.3184388787653782,0.420234963041508,1.0,3.4
4800,70,18.601822986387866,2.3184388787653782,0.25479882800116316,1.0,3.4
4860,70,18.601822986387866,2.3184388787653782,0.5038112780255057,1.0,3.4
4920,70,18.601822986387866,2.3184388787653782,1.6260484715453718,1.0,3.4
4980,70,18.601822986387866,2.3184388787653782,3.0415810068049502,1.0,3.4
5040,70,18.601822986387866,2.3184388787653782,3.5171326007311565,1.0,3.4
5100,70,18.601822986387866,2.3184388787653782,3.8257623412269606,1.0,3.4
5160,70,18.601822986387866,2.3184388787653782,3.4773818456662813,1.0,3.4
5220,70,18.601822986387866,2.3184388787653782,1.892305770508915,1.0,3.4
5280,70,18.601822986387866,2.3184388787653782,1.4355743959476095,1.0,3.4
5340,70,18.601822986387866,2.3184388787653782,1.4508975380256675,1.0,3.4
5400,70,18.601822986387866,2.3184388787653782,1.3414495377908766,1.0,3.4
5460,70,18.601822986387866,2.3184388787653782,1.0548191108030918,1.0,3.4
5520,70,18.601822986387866,2.3184388787653782,-0.006174152612940437,1.0,3.4
5580,70,18.601822986387866,2.3184388787653782,-1.3103822106350316,1.0,3.4
5640,70,18.601822986387866,2.3184388787653782,-1.4117510415014118,1.0,3.4
5700,70,18.601822986387866,2.3184388787653782,-0.6226485398220796,1.0,3.4
5760,70,18.601822986387866,2.3184388787653782,-0.4443080418151518,1.0,3.4
5820,70,18.601822986387866,2.3184388787653782,-0.11314953246338459,1.0,3.4
5880,70,18.601822986387866,2.3184388787653782,-0.21539448864096467,1.0,3.4
5940,70,18.601822986387866,2.3184388787653782,0.2214707480975217,1.0,3.4
6000,70,18.601822986387866,2.3184388787653782,0.18814449074599532,1.0,3.4
6060,70,18.601822986387866,2.3184388787653782,-0.6004702119576835,1.0,3.4
6120,70,18.601822986387866,2.3184388787653782,-0.2686278056220571,1.0,3.4
6180,70,18.601822986387866,2.3184388787653782,-0.21372516955823795,1.0,3.4
6240,70,18.601822986387866,2.3184388787653782,-1.2686365420099028,1.0,3.4
6300,70,18.601822986387866,2.3184388787653782,-1.5801380892304886,1.0,3.4
6360,70,18.601822986387866,2.3184388787653782,-0.7467529045807719,1.0,3.4
6420,70,18.601822986387866,2.3184388787653782,0.07507855033486852,1.0,3.4
6480,70,18.601822986387866,2.3184388787653782,-0.1861882887553345,1.0,3.4
6540,70,18.601822986387866,2.3184388787653782,-1.186947672536402,1.0,3.4
6600,70,18.601822986387866,2.3184388787653782,-2.2820710522424945,1.0,3.4
6660,70,18.601822986387866,2.3184388787653782,-2.9713627355982077,1.0,3.4
6720,70,18.601822986387866,2.3184388787653782,-2.213173952014296,1.0,3.4
6780,70,18.601822986387866,2.3184388787653782,-2.1833809119629413,1.0,3.4
6840,70,18.601822986387866,2.3184388787653782,-3.226613196006408,1.0,3.4
6900,70,18.601822986387866,2.3184388787653782,-4.147073603270664,1.0,3.4
6960,70,18.601822986387866,2.3184388787653782,-3.9461148147694924,1.0,3.4
7020,70,18.601822986387866,2.3184388787653782,-3.7344751200058885,1.0,3.4
7080,70,18.601822986387866,2.3184388787653782,-4.222074831176923,1.0,3.4
