TIME,Weight,Load,Velocity,Slope,Eta,Gravity
3180,70,2.1151763329833084,4.590194923162645,-16.552567468827036,1.0,3.4
3240,70,2.1151763329833084,4.590194923162645,-18.283275708643153,1.0,3.4
3300,70,2.1151763329833084,4.590194923162645,-18.542175905373426,1.0,3.4
3360,70,2.1151763329833084,4.590194923162645,-18.186852736931076,1.0,3.4
3420,70,2.1151763329833084,4.590194923162645,-19.19960255410584,1.0,3.4
3480,70,2.1151763329833084,4.590194923162645,-19.896111574863163,1.0,3.4
3540,70,2.1151763329833084,4.590194923162645,-19.896111574863145,1.0,3.4
3600,70,2.1151763329833084,4.590194923162645,-19.793332376706005,1.0,3.4
3660,70,2.1151763329833084,4.590194923162645,-19.557032188272483,1.0,3.4
3720,70,2.1151763329833084,4.590194923162645,-18.830924923862597,1.0,3.4
3780,70,2.1151763329833084,4.590194923162645,-17.176454864286455,1.0,3.4
3840,70,2.1151763329833084,4.590194923162645,-15.633246769749407,1.0,3.4
3900,70,2.1151763329833084,4.590194923162645,-14.57861154450612,1.0,3.4
3960,70,2.1151763329833084,4.590194923162645,-13.594619843782574,1.0,3.4
4020,70,2.1151763329833084,4.590194923162645,-13.294336148844554,1.0,3.4
4080,70,2.1151763329833084,4.590194923162645,-13.438855789445608,1.0,3.4
4140,70,2.1151763329833084,4.590194923162645,-13.69706481234497,1.0,3.4
4200,70,2.1151763329833084,4.590194923162645,-14.472637205659321,1.0,3.4
4260,70,2.1151763329833084,4.590194923162645,-15.024318209334579,1.0,3.4
4320,70,2.1151763329833084,4.590194923162645,-15.515942412216312,1.0,3.4
4380,70,2.1151763329833084,4.590194923162645,-15.676884841203123,1.0,3.4
4440,70,2.1151763329833084,4.590194923162645,-16.092278975942236,1.0,3.4
4500,70,2.1151763329833084,4.590194923162645,-17.44277353771693,1.0,3.4
4560,70,2.1151763329833084,4.590194923162645,-17.765750364779322,1.0,3.4
4620,70,2.1151763329833084,4.590194923162645,-17.128622544542992,1.0,3.4
4680,70,2.1151763329833084,4.590194923162645,-17.59619744989905,1.0,3.4
4740,70,2.1151763329833084,4.590194923162645,-17.417178117989735,1.0,3.4
4800,70,2.1151763329833084,4.590194923162645,-16.594533293270004,1.0,3.4
4860,70,2.1151763329833084,4.590194923162645,-17.144416435697842,1.0,3.4
4920,70,2.1151763329833084,4.590194923162645,-17.65226217535291,1.0,3.4
4980,70,2.1151763329833084,4.590194923162645,-17.19362436132475,1.0,3.4
5040,70,2.1151763329833084,4.590194923162645,-17.53163569673849,1.0,3.4
5100,70,2.1151763329833084,4.590194923162645,-18.56776683757399,1.0,3.4
5160,70,2.1151763329833084,4.590194923162645,-19.386867166234715,1.0,3.4
5220,70,2.1151763329833084,4.590194923162645,-19.04916270473646,1.0,3.4
5280,70,2.1151763329833084,4.590194923162645,-17.4206347918568,1.0,3.4
5340,70,2.1151763329833084,4.590194923162645,-16.15407931076249,1.0,3.4
5400,70,2.1151763329833084,4.590194923162645,-15.979724495890043,1.0,3.4
5460,70,2.1151763329833084,4.590194923162645,-15.50184975139129,1.0,3.4
5520,70,2.1151763329833084,4.590194923162645,-14.453681409588977,1.0,3.4
5580,70,2.1151763329833084,4.590194923162645,-15.080266777733346,1.0,3.4
5640,70,2.1151763329833084,4.590194923162645,-15.376809174045597,1.0,3.4
5700,70,2.1151763329833084,4.590194923162645,-15.32739457706094,1.0,3.4
5760,70,2.1151763329833084,4.590194923162645,-16.491553559445965,1.0,3.4
5820,70,2.1151763329833084,4.590194923162645,-17.252533952967823,1.0,3.4
5880,70,2.1151763329833084,4.590194923162645,-18.271868565522134,1.0,3.4
5940,70,2.1151763329833084,4.590194923162645,-19.62898492169723,1.0,3.4
6000,70,2.1151763329833084,4.590194923162645,-20.000000000000036,1.0,3.4
6060,70,2.1151763329833084,4.590194923162645,-19.53464113363117,1.0,3.4
6120,70,2.1151763329833084,4.590194923162645,-18.764035170802536,1.0,3.4
6180,70,2.1151763329833084,4.590194923162645,-18.267294596851485,1.0,3.4
6240,70,2.1151763329833084,4.590194923162645,-19.03790055968012,1.0,3.4
6300,70,2.1151763329833084,4.590194923162645,-20.000000000000036,1.0,3.4
6360,70,2.1151763329833084,4.590194923162645,-20.000000000000036,1.0,3.4
6420,70,2.1151763329833084,4.590194923162645,-20.0,1.0,3.4
6480,70,2.1151763329833084,4.590194923162645,-19.265762231580084,1.0,3.4
6540,70,2.1151763329833084,4.590194923162645,-18.784407006845136,1.0,3.4
6600,70,2.1151763329833084,4.590194923162645,-19.323453206569628,1.0,3.4
6660,70,2.1151763329833084,4.590194923162645,-19.804808431304494,1.0,3.4
6720,70,2.1151763329833084,4.590194923162645,-19.99999999999992,1.0,3.4
6780,70,2.1151763329833084,4.590194923162645,-20.000000000000036,1.0,3.4
6840,70,2.1151763329833084,4.590194923162645,-20.000000000000036,1.0,3.4
6900,70,2.1151763329833084,4.590194923162645,-19.617140056168175,1.0,3.4
6960,70,2.1151763329833084,4.590194923162645,-18.38492279976432,1.0,3.4
7020,70,2.1151763329833084,4.590194923162645,-17.13433048998877,1.0,3.4
7080,70,2.1151763329833084,4.590194923162645,-17.031185171081944,1.0,3.4
7140,70,2.1151763329833084,4.590194923162645,-17.329274849378635,1.0,3.4
