TIME,Weight,Load,Velocity,Slope,Eta,Gravity,Rate,Fatigue
4860,70,25.249946179895662,4.6617334027124295,9.183313492802473,1.0,3.4,4661.8928420350585,14787841.65067166
4920,70,25.249946179895662,4.6617334027124295,10.313783786197883,1.0,3.4,4837.579738477678,15067555.221193764
4980,70,25.249946179895662,4.6617334027124295,10.502277103315414,1.0,3.4,4866.8735696186,15357810.005502425
5040,70,25.249946179895662,4.6617334027124295,9.360242105793326,1.0,3.4,4689.389397309323,15649822.419679541
5100,70,25.249946179895662,4.6617334027124295,8.459679534594459,1.0,3.4,4549.432563316716,15931185.7835181
5160,70,25.249946179895662,4.6617334027124295,8.076402405067464,1.0,3.4,4489.867292333977,16204151.737317104
5220,70,25.249946179895662,4.6617334027124295,8.329489253335801,1.0,3.4,4529.199633185818,16473543.774857143
5280,70,25.249946179895662,4.6617334027124295,7.414252371998033,1.0,3.4,4386.962258058426,16745295.752848292
5340,70,25.249946179895662,4.6617334027124295,6.189246600583582,1.0,3.4,4196.583560483201,17008513.4883318
5400,70,25.249946179895662,4.6617334027124295,5.27669655170799,1.0,3.4,4054.763747196487,17260308.50196079
5460,70,25.249946179895662,4.6617334027124295,5.275932502953546,1.0,3.4,4054.6450060361194,17503594.32679258
5520,70,25.249946179895662,4.6617334027124295,5.427416209865187,1.0,3.4,4078.187157019135,17746873.027154747
5580,70,25.249946179895662,4.6617334027124295,5.273065589116071,1.0,3.4,4054.199457667961,17991564.256575897
5640,70,25.249946179895662,4.6617334027124295,6.35226337757239,1.0,3.4,4221.918071071022,18234816.224035975
5700,70,25.249946179895662,4.6617334027124295,6.8393231315870775,1.0,3.4,4297.612246375649,18488131.308300234
5760,70,25.249946179895662,4.6617334027124295,6.786478091374987,1.0,3.4,4289.399574922459,18745988.043082774
5820,70,25.249946179895662,4.6617334027124295,6.873176324379044,1.0,3.4,4302.873386284448,19003352.01757812
5880,70,25.249946179895662,4.6617334027124295,6.5945175915795575,1.0,3.4,4259.566907363068,19261524.42075519
5940,70,25.249946179895662,4.6617334027124295,7.216929925355236,1.0,3.4,4356.296287929293,19517098.435196973
6000,70,25.249946179895662,4.6617334027124295,8.47697264573505,1.0,3.4,4552.120093492323,19778476.21247273
6060,70,25.249946179895662,4.6617334027124295,9.396268999194847,1.0,3.4,4694.98835300693,20051603.418082267
6120,70,25.249946179895662,4.6617334027124295,10.38938845622907,1.0,3.4,4849.3294942315,20333302.719262682
6180,70,25.249946179895662,4.6617334027124295,11.003794726598796,1.0,3.4,4944.814648885083,20624262.488916572
6240,70,25.249946179895662,4.6617334027124295,10.167658814939573,1.0,3.4,4814.870391011296,20920951.367849678
6300,70,25.249946179895662,4.6617334027124295,9.585952306758234,1.0,3.4,4724.467121097943,21209843.591310356
6360,70,25.249946179895662,4.6617334027124295,9.025509477166707,1.0,3.4,4637.368449032249,21493311.618576232
6420,70,25.249946179895662,4.6617334027124295,8.584297477026025,1.0,3.4,4568.799493765731,21771553.725518167
6480,70,25.249946179895662,4.6617334027124295,8.57385917358797,1.0,3.4,4567.177272336409,22045681.69514411
6540,70,25.249946179895662,4.6617334027124295,8.849834625300465,1.0,3.4,4610.066741337926,22319712.331484295
6600,70,25.249946179895662,4.6617334027124295,10.440013144625851,1.0,3.4,4857.1970998110255,22596316.33596457
6660,70,25.249946179895662,4.6617334027124295,11.58196391565166,1.0,3.4,5034.668182442656,22887748.161953233
6720,70,25.249946179895662,4.6617334027124295,12.076260036074869,1.0,3.4,5111.486964703577,23189828.252899792
6780,70,25.249946179895662,4.6617334027124295,12.861820601865526,1.0,3.4,5233.571285342328,23496517.470782008
6840,70,25.249946179895662,4.6617334027124295,13.610445554871594,1.0,3.4,5349.915425795681,23810531.747902546
6900,70,25.249946179895662,4.6617334027124295,13.37970326330694,1.0,3.4,5314.055662545031,24131526.673450287
6960,70,25.249946179895662,4.6617334027124295,13.519460670751794,1.0,3.4,5335.775424056946,24450370.013202988
7020,70,25.249946179895662,4.6617334027124295,14.532439675322143,1.0,3.4,5493.202946490966,24770516.538646404
7080,70,25.249946179895662,4.6617334027124295,14.029496596669956,1.0,3.4,5415.040336564874,25100108.715435863
7140,70,25.249946179895662,4.6617334027124295,13.030324939302524,1.0,3.4,5259.758620166059,25425011.135629755
