TIME,Weight,Load,Velocity,Slope,Eta,Gravity,Rate,Fatigue
4260,70,4.821706916491371,3.0063516309948928,-2.203466179307016,1.0,3.4,946.6077709427631,7065593.144402787
4320,70,4.821706916491371,3.0063516309948928,-3.0510849565012874,1.0,3.4,879.8754852484788,7122389.6106593525
4380,70,4.821706916491371,3.0063516309948928,-3.4172888465834363,1.0,3.4,851.044572964761,7175182.139774261
4440,70,4.821706916491371,3.0063516309948928,-4.768038107337292,1.0,3.4,744.7012639263036,7226244.814152147
4500,70,4.821706916491371,3.0063516309948928,-6.249625106729651,1.0,3.4,628.0572140485274,7270926.889987725
4560,70,4.821706916491371,3.0063516309948928,-6.006047334483621,1.0,3.4,647.2338792235297,7308610.322830636
4620,70,4.821706916491371,3.0063516309948928,-5.8139511607439935,1.0,3.4,662.3574431318285,7347444.355584048
4680,70,4.821706916491371,3.0063516309948928,-7.190377687089352,1.0,3.4,553.9925854096905,7387185.802171958
4740,70,4.821706916491371,3.0063516309948928,-8.758173839409036,1.0,3.4,430.56136424997135,7420425.3572965395
4800,70,4.821706916491371,3.0063516309948928,-9.145608479743004,1.0,3.4,400.05897354998,7446259.039151538
4860,70,4.821706916491371,3.0063516309948928,-9.393067213371252,1.0,3.4,380.5767636764708,7470262.577564537
4920,70,4.821706916491371,3.0063516309948928,-9.774695221982457,1.0,3.4,350.5315240182809,7493097.183385124
4980,70,4.821706916491371,3.0063516309948928,-10.102126956974518,1.0,3.4,324.7531096263857,7514129.074826221
5040,70,4.821706916491371,3.0063516309948928,-10.345444006854656,1.0,3.4,305.5969708954355,7533614.261403804
5100,70,4.821706916491371,3.0063516309948928,-9.514199467165026,1.0,3.4,371.0401271784971,7551950.0796575295
5160,70,4.821706916491371,3.0063516309948928,-8.795448125815653,1.0,3.4,427.6267922507873,7574212.487288239
5220,70,4.821706916491371,3.0063516309948928,-9.184652625260282,1.0,3.4,396.9850620894849,7599870.094823287
5280,70,4.821706916491371,3.0063516309948928,-10.47639602133984,1.0,3.4,295.28723321855955,7623689.198548656
5340,70,4.821706916491371,3.0063516309948928,-11.494988104494427,1.0,3.4,215.09436853945527,7641406.43254177
5400,70,4.821706916491371,3.0063516309948928,-11.880891222935144,1.0,3.4,184.71255321990282,7654312.094654137
5460,70,4.821706916491371,3.0063516309948928,-11.692487131126844,1.0,3.4,199.5454427438238,7665394.847847331
5520,70,4.821706916491371,3.0063516309948928,-11.63431782065899,1.0,3.4,204.12506172964842,7677367.57441196
5580,70,4.821706916491371,3.0063516309948928,-12.315109125052954,1.0,3.4,150.52695719805206,7689615.078115739
5640,70,4.821706916491371,3.0063516309948928,-12.860369410935295,1.0,3.4,107.59909132928095,7698646.695547622
5700,70,4.821706916491371,3.0063516309948928,-12.976964784402327,1.0,3.4,98.41963945518629,7705102.641027379
5760,70,4.821706916491371,3.0063516309948928,-13.125771738066135,1.0,3.4,86.70419801810577,7711007.81939469
5820,70,4.821706916491371,3.0063516309948928,-13.070644246004193,1.0,3.4,91.04433729871971,7716210.071275776
5880,70,4.821706916491371,3.0063516309948928,-12.098175198244448,1.0,3.4,167.60597570267666,7721672.7315136995
5940,70,4.821706916491371,3.0063516309948928,-10.329515463367343,1.0,3.4,306.8510112061135,7731729.090055861
6000,70,4.821706916491371,3.0063516309948928,-9.155887575484066,1.0,3.4,399.2497093239773,7750140.150728228
6060,70,4.821706916491371,3.0063516309948928,-9.33014801909183,1.0,3.4,385.5303368644161,7774095.133287666
6120,70,4.821706916491371,3.0063516309948928,-8.899288470476833,1.0,3.4,419.45153264946,7797226.953499531
6180,70,4.821706916491371,3.0063516309948928,-8.04317593451329,1.0,3.4,486.8525245499536,7822394.045458499
6240,70,4.821706916491371,3.0063516309948928,-8.753561245491923,1.0,3.4,430.9245097386631,7851605.196931496
6300,70,4.821706916491371,3.0063516309948928,-9.731818259824902,1.0,3.4,353.9071897838178,7877460.667515816
6360,70,4.821706916491371,3.0063516309948928,-10.526103193101275,1.0,3.4,291.37383101902486,7898695.098902845
6420,70,4.821706916491371,3.0063516309948928,-11.349290171700813,1.0,3.4,226.5650394800325,7916177.528763986
6480,70,4.821706916491371,3.0063516309948928,-11.168541659971302,1.0,3.4,240.79521187366038,7929771.431132788
6540,70,4.821706916491371,3.0063516309948928,-10.774110310373745,1.0,3.4,271.84844738037395,7944219.143845207
6600,70,4.821706916491371,3.0063516309948928,-11.359311432681048,1.0,3.4,225.77607435945833,7960530.050688029
6660,70,4.821706916491371,3.0063516309948928,-11.470549958257156,1.0,3.4,217.01836243909779,7974076.615149597
6720,70,4.821706916491371,3.0063516309948928,-11.841732742824476,1.0,3.4,187.7954661430318,7987097.716895943
6780,70,4.821706916491371,3.0063516309948928,-11.50811333858095,1.0,3.4,214.06103032841946,7998365.4448645245
6840,70,4.821706916491371,3.0063516309948928,-10.913961642522302,1.0,3.4,260.8380741999261,8011209.106684229
6900,70,4.821706916491371,3.0063516309948928,-10.648625174475214,1.0,3.4,281.72778248298414,8026859.391136225
6960,70,4.821706916491371,3.0063516309948928,-9.448577217246546,1.0,3.4,376.2065095750236,8043763.058085204
7020,70,4.821706916491371,3.0063516309948928,-9.245998707376248,1.0,3.4,392.1553386476111,8066335.448659706
7080,70,4.821706916491371,3.0063516309948928,-9.287340326639784,1.0,3.4,388.900549086565,8089864.768978562
7140,70,4.821706916491371,3.0063516309948928,-8.982879454934247,1.0,3.4,412.8704874834441,8113198.8019237565
