TIME,Weight,Load,Velocity,Slope,Eta,Gravity,Rate,Fatigue
3600,70,29.16017354985043,1.8706482095615928,8.601992264215017,1.0,3.4,1218.3714427303962,3681704.1094330093
3660,70,29.16017354985043,1.8706482095615928,9.94694958282706,1.0,3.4,1305.6898786068152,3754806.395996833
3720,70,29.16017354985043,1.8706482095615928,10.334867838694386,1.0,3.4,1330.874629737207,3833147.788713242
3780,70,29.16017354985043,1.8706482095615928,8.899068830691448,1.0,3.4,1237.6584942682314,3913000.266497474
3840,70,29.16017354985043,1.8706482095615928,8.469236153426422,1.0,3.4,1209.7525402665922,3987259.776153568
3900,70,29.16017354985043,1.8706482095615928,9.236321590967592,1.0,3.4,1259.5538980217927,4059844.9285695637
3960,70,29.16017354985043,1.8706482095615928,10.139760359810428,1.0,3.4,1318.2076999780386,4135418.1624508714
4020,70,29.16017354985043,1.8706482095615928,10.158589379464637,1.0,3.4,1319.430133227436,4214510.624449554
4080,70,29.16017354985043,1.8706482095615928,9.785030140266349,1.0,3.4,1295.177610100798,4293676.4324432
4140,70,29.16017354985043,1.8706482095615928,11.061302875334473,1.0,3.4,1378.03684840947,4371387.089049248
4200,70,29.16017354985043,1.8706482095615928,12.739609700097908,1.0,3.4,1486.9972777339447,4454069.299953816
4260,70,29.16017354985043,1.8706482095615928,13.63857119328627,1.0,3.4,1545.360402282271,4543289.136617853
4320,70,29.16017354985043,1.8706482095615928,12.984643107330086,1.0,3.4,1502.905540071268,4636010.760754789
4380,70,29.16017354985043,1.8706482095615928,12.163369932569115,1.0,3.4,1449.5861610433938,4726185.093159066
4440,70,29.16017354985043,1.8706482095615928,11.508791175470385,1.0,3.4,1407.0890554201642,4813160.262821669
4500,70,29.16017354985043,1.8706482095615928,11.790322132641096,1.0,3.4,1425.3668420017536,4897585.606146879
4560,70,29.16017354985043,1.8706482095615928,11.863199936739594,1.0,3.4,1430.0982753163482,4983107.616666984
4620,70,29.16017354985043,1.8706482095615928,11.33268266855556,1.0,3.4,1395.655592695709,5068913.513185965
4680,70,29.16017354985043,1.8706482095615928,11.636226309920024,1.0,3.4,1415.3625050396117,5152652.848747708
4740,70,29.16017354985043,1.8706482095615928,11.856226644154189,1.0,3.4,1429.6455494245747,5237574.599050085
4800,70,29.16017354985043,1.8706482095615928,11.637799775243213,1.0,3.4,1415.4646588619116,5323353.332015559
4860,70,29.16017354985043,1.8706482095615928,12.009801653437107,1.0,3.4,1439.6160737042073,5408281.211547274
4920,70,29.16017354985043,1.8706482095615928,12.302311121129653,1.0,3.4,1458.6066162623272,5494658.175969526
4980,70,29.16017354985043,1.8706482095615928,12.361278896064256,1.0,3.4,1462.4349711128111,5582174.572945266
5040,70,29.16017354985043,1.8706482095615928,12.499312731518884,1.0,3.4,1471.396518399947,5669920.671212034
5100,70,29.16017354985043,1.8706482095615928,11.332187167967328,1.0,3.4,1395.6234233950618,5758204.462316032
5160,70,29.16017354985043,1.8706482095615928,11.483372844436396,1.0,3.4,1405.4388254256785,5841941.867719735
5220,70,29.16017354985043,1.8706482095615928,12.115777924755733,1.0,3.4,1446.4963531922633,5926268.197245276
5280,70,29.16017354985043,1.8706482095615928,12.03007877942646,1.0,3.4,1440.9325221155862,6013057.978436812
5340,70,29.16017354985043,1.8706482095615928,11.400299934972265,1.0,3.4,1400.0454970146347,6099513.929763747
5400,70,29.16017354985043,1.8706482095615928,11.356338917658768,1.0,3.4,1397.1914233438717,6183516.659584626
5460,70,29.16017354985043,1.8706482095615928,12.806323815451064,1.0,3.4,1491.328546929556,6267348.144985258
5520,70,29.16017354985043,1.8706482095615928,14.017479710069724,1.0,3.4,1569.9602156502733,6356827.857801031
5580,70,29.16017354985043,1.8706482095615928,13.870155141965402,1.0,3.4,1560.3954877031338,6451025.470740047
5640,70,29.16017354985043,1.8706482095615928,13.764077105663276,1.0,3.4,1553.5086013443145,6544649.200002235
5700,70,29.16017354985043,1.8706482095615928,14.304946473616415,1.0,3.4,1588.6233715824312,6637859.716082894
5760,70,29.16017354985043,1.8706482095615928,14.73619657375377,1.0,3.4,1616.6213486887998,6733177.11837784
5820,70,29.16017354985043,1.8706482095615928,15.804155872922173,1.0,3.4,1685.9562891308472,6830174.399299168
5880,70,29.16017354985043,1.8706482095615928,15.531605801140113,1.0,3.4,1668.2615670480861,6931331.776647019
5940,70,29.16017354985043,1.8706482095615928,15.31850224587424,1.0,3.4,1654.4262810743107,7031427.470669905
6000,70,29.16017354985043,1.8706482095615928,15.26645058101309,1.0,3.4,1651.0469396650758,7130693.047534363
6060,70,29.16017354985043,1.8706482095615928,14.818168744516662,1.0,3.4,1621.9432140278404,7229755.863914268
6120,70,29.16017354985043,1.8706482095615928,15.168921792534526,1.0,3.4,1644.7150946726572,7327072.456755939
6180,70,29.16017354985043,1.8706482095615928,14.85852646232615,1.0,3.4,1624.5633512960646,7425755.362436298
6240,70,29.16017354985043,1.8706482095615928,15.196140362747386,1.0,3.4,1646.4822012900122,7523229.163514062
6300,70,29.16017354985043,1.8706482095615928,15.044728125975249,1.0,3.4,1636.6520903232665,7622018.095591462
6360,70,29.16017354985043,1.8706482095615928,14.693167722251305,1.0,3.4,1613.8277938608805,7720217.221010858
6420,70,29.16017354985043,1.8706482095615928,15.264993449150802,1.0,3.4,1650.9523385403263,7817046.888642511
6480,70,29.16017354985043,1.8706482095615928,14.693346093860633,1.0,3.4,1613.8393742506191,7916104.028954931
6540,70,29.16017354985043,1.8706482095615928,13.725746366286028,1.0,3.4,1551.0200612530482,8012934.391409968
6600,70,29.16017354985043,1.8706482095615928,13.997330713741588,1.0,3.4,1568.6520857791572,8105995.595085151
6660,70,29.16017354985043,1.8706482095615928,13.876298583405699,1.0,3.4,1560.7943373097658,8200114.7202319
6720,70,29.16017354985043,1.8706482095615928,13.64018176367867,1.0,3.4,1545.464965070686,8293762.380470486
6780,70,29.16017354985043,1.8706482095615928,14.25860397450706,1.0,3.4,1585.6146853729615,8386490.278374728
6840,70,29.16017354985043,1.8706482095615928,13.552855959997348,1.0,3.4,1539.7955267297182,8481627.159497105
6900,70,29.16017354985043,1.8706482095615928,12.167121535190859,1.0,3.4,1449.8297257040913,8574014.891100887
6960,70,29.16017354985043,1.8706482095615928,12.125647138640756,1.0,3.4,1447.1370904913915,8661004.674643133
7020,70,29.16017354985043,1.8706482095615928,13.105711910243569,1.0,3.4,1510.7656694281945,8747832.900072616
7080,70,29.16017354985043,1.8706482095615928,13.564023589592932,1.0,3.4,1540.5205608517972,8838478.840238307
7140,70,29.16017354985043,1.8706482095615928,13.499463325968444,1.0,3.4,1536.3291258066488,8930910.073889414
