TIME,X,Y,Weight,Load,Velocity,Slope,Eta,Gravity
4500,11012.338430186985,-1161.4748972055768,70,26.409714115111154,2.44718631781933,-12.761618419113272,1.0,1.6
4560,11159.169609256143,-1180.4728468674118,70,26.409714115111154,2.44718631781933,-12.829188352730895,1.0,1.6
4620,11306.000788325304,-1199.149394252213,70,26.409714115111154,2.44718631781933,-12.365125288790217,1.0,1.6
4680,11452.831967394464,-1216.784565377231,70,26.409714115111154,2.44718631781933,-11.911052780134991,1.0,1.6
4740,11599.663146463623,-1234.1276727254572,70,26.409714115111154,2.44718631781933,-10.967575865856727,1.0,1.6
4800,11746.494325532783,-1248.992207295515,70,26.409714115111154,2.44718631781933,-9.180785418884387,1.0,1.6
4860,11893.325504601942,-1261.088183682172,70,26.409714115111154,2.44718631781933,-8.460980654681403,1.0,1.6
4920,12040.156683671103,-1273.8389226076795,70,26.409714115111154,2.44718631781933,-7.893922970397692,1.0,1.6
4980,12186.987862740263,-1284.2696640266645,70,26.409714115111154,2.44718631781933,-7.068577433632156,1.0,1.6
5040,12333.819041809422,-1294.5966737861168,70,26.409714115111154,2.44718631781933,-7.864753379236705,1.0,1.6
5100,12480.650220878582,-1307.3654842618942,70,26.409714115111154,2.44718631781933,-9.019814605697803,1.0,1.6
5160,12627.481399947741,-1321.0844740569135,70,26.409714115111154,2.44718631781933,-10.295060260883883,1.0,1.6
5220,12774.312579016902,-1337.5982009957668,70,26.409714115111154,2.44718631781933,-11.42896005916821,1.0,1.6
5280,12921.143758086062,-1354.6470276773537,70,26.409714115111154,2.44718631781933,-10.884703882461572,1.0,1.6
5340,13067.97493715522,-1369.5624790933766,70,26.409714115111154,2.44718631781933,-10.87901989184414,1.0,1.6
5400,13214.806116224381,-1386.59461403408,70,26.409714115111154,2.44718631781933,-10.725949261968333,1.0,1.6
5460,13361.63729529354,-1401.0605546287925,70,26.409714115111154,2.44718631781933,-9.372777495736512,1.0,1.6
5520,13508.4684743627,-1414.1189334511175,70,26.409714115111154,2.44718631781933,-8.150387042196202,1.0,1.6
5580,13655.29965343186,-1424.995173414306,70,26.409714115111154,2.44718631781933,-6.481973543631762,1.0,1.6
5640,13802.13083250102,-1433.1540498132485,70,26.409714115111154,2.44718631781933,-5.694512161408515,1.0,1.6
5700,13948.96201157018,-1441.7178121119716,70,26.409714115111154,2.44718631781933,-6.601314224515563,1.0,1.6
5760,14095.793190639339,-1452.5396248330812,70,26.409714115111154,2.44718631781933,-8.337924538610752,1.0,1.6
5820,14242.6243697085,-1466.2031579318495,70,26.409714115111154,2.44718631781933,-8.912186707619203,1.0,1.6
5880,14389.45554877766,-1478.7113624803658,70,26.409714115111154,2.44718631781933,-7.800850852447297,1.0,1.6
5940,14536.286727846818,-1489.1113204999995,70,26.409714115111154,2.44718631781933,-6.674506228573266,1.0,1.6
6000,14683.117906915979,-1498.311874865283,70,26.409714115111154,2.44718631781933,-5.963326193106891,1.0,1.6
6060,14829.94908598514,-1506.6233648221573,70,26.409714115111154,2.44718631781933,-5.789185747959552,1.0,1.6
6120,14976.780265054298,-1515.3125342497485,70,26.409714115111154,2.44718631781933,-6.777306017309992,1.0,1.6
6180,15123.611444123459,-1526.52576149084,70,26.409714115111154,2.44718631781933,-6.873679809483033,1.0,1.6
6240,15270.442623192617,-1535.497944469154,70,26.409714115111154,2.44718631781933,-5.713792752963308,1.0,1.6
6300,15417.273802261778,-1543.3050200283285,70,26.409714115111154,2.44718631781933,-5.265617051965739,1.0,1.6
6360,15564.104981330938,-1550.96107967449,70,26.409714115111154,2.44718631781933,-4.348551093564348,1.0,1.6
6420,15710.936160400097,-1556.0750777145392,70,26.409714115111154,2.44718631781933,-4.160481801710905,1.0,1.6
6480,15857.767339469257,-1563.17884864331,70,26.409714115111154,2.44718631781933,-4.450912843946451,1.0,1.6
6540,16004.598518538416,-1569.1457333307537,70,26.409714115111154,2.44718631781933,-3.2633419904925898,1.0,1.6
6600,16151.429697607577,-1572.7620556867084,70,26.409714115111154,2.44718631781933,-2.8995908802250545,1.0,1.6
6660,16298.260876676737,-1577.6607402859863,70,26.409714115111154,2.44718631781933,-3.9276615582556875,1.0,1.6
6720,16445.092055745896,-1584.2961192383743,70,26.409714115111154,2.44718631781933,-3.674921591551406,1.0,1.6
6780,16591.923234815054,-1588.4526016914704,70,26.409714115111154,2.44718631781933,-1.9085558887616751,1.0,1.6
6840,16738.754413884217,-1589.9008294676996,70,26.409714115111154,2.44718631781933,-1.8611560051797962,1.0,1.6
6900,16885.585592953375,-1593.9181163049143,70,26.409714115111154,2.44718631781933,-2.1931598927388554,1.0,1.6
6960,17032.416772022534,-1596.3413145264603,70,26.409714115111154,2.44718631781933,-1.391053948012336,1.0,1.6
7020,17179.247951091696,-1598.0031181316235,70,26.409714115111154,2.44718631781933,-0.9809854109442513,1.0,1.6
7080,17326.079130160855,-1599.2220994172321,70,26.409714115111154,2.44718631781933,-1.125845495263555,1.0,1.6
7140,17472.910309230014,-1601.3093025620085,70,26.409714115111154,2.44718631781933,-1.4214985931518522,1.0,1.6
